TimeElapsed(s),GazeX,GazeY,PlayerScore
56.95072,1832.269,398.9149,3
56.98029,1829.797,393.7786,3
57.01464,1827.798,396.5486,3
57.04964,1826.592,400.8403,3
57.08386,1833.044,407.1615,3
57.11537,1831.347,407.6791,3
57.15105,1827.274,398.1591,3
57.18185,1827.343,381.8575,3
57.21816,1816.631,393.6683,3
57.25174,1823.965,386.8357,3
57.28068,1826.485,390.6707,3
57.31446,1821.718,381.6798,3
57.34903,1822.814,370.2805,3
57.38391,1823.274,378.2145,3
57.41376,1823.69,385.0126,3
57.44838,1826.693,377.6426,3
57.48318,1821.477,373.2215,3
57.51744,1817.07,371.6619,3
57.54774,1822.306,370.7692,3
57.58457,1825.129,367.6674,3
57.6157,1830.021,367.9875,3
57.64979,1830.273,344.0189,3
57.68488,1827.411,307.2118,3
57.71547,1825.953,292.8181,3
57.74918,1825.211,284.3121,3
57.7829,1823.539,284.2762,3
57.81665,1830.228,289.3184,3
57.84927,1830.078,284.7398,3
57.88128,1834.055,290.9453,3
57.9143,1824.527,289.3801,3
57.95141,1817.071,293.6037,3
57.98337,1823.774,291.0462,3
58.01596,1823.858,282.7744,3
58.04807,1819.573,287.854,3
58.08083,1825.672,296.7309,3
58.1179,1830.247,295.1139,3
58.14995,1828.716,296.7298,3
58.1831,1831.097,302.0894,3
58.21675,1829.769,303.1334,3
58.25033,1834.69,299.7064,3
58.28377,1829.896,298.6547,3
58.31354,1821.75,294.672,3
58.34691,1814.033,288.8051,3
58.38358,1818.845,288.6515,3
58.41714,1827.883,285.4905,3
58.45203,1823.616,281.2308,3
58.48118,1817.592,280.9076,3
58.51624,1818.503,291.5068,3
58.55087,1821.441,294.2108,3
58.58015,1817.403,305.3484,3
58.61496,1821.497,303.9099,3
58.65007,1824.632,301.4615,3
58.68469,1830.056,305.851,3
58.71487,1835.334,301.3719,3
58.74745,1836.553,296.4175,3
58.78421,1838.015,289.1682,3
58.81727,1826.258,304.334,3
58.85059,1832.911,303.5876,3
58.88376,1835.853,302.6354,3
58.91629,1828.572,287.9124,3
58.94886,1830.988,294.7034,4
58.98101,1830.453,297.1807,4
59.01598,1835.03,298.8399,4
59.05154,1836.761,300.0692,4
59.08615,1839.254,293.4725,4
59.11829,1838.946,292.3693,4
59.14935,1834.791,303.3072,4
59.18495,1831.76,303.3497,4
59.21736,1834.142,301.5951,4
59.2504,1840.407,304.282,4
59.28369,1839.562,303.2304,4
59.31802,1834.823,302.159,4
59.34715,1826.994,294.2126,4
59.3839,1824.863,294.1791,4
59.41624,1830.81,295.4322,4
59.44901,1838.003,289.4457,4
59.48128,1838.857,295.1274,4
59.51431,1836.029,311.4911,4
59.54722,1840.883,310.4331,4
59.5803,1840.277,311.9427,4
59.61632,1835.103,312.9642,4
59.64879,1866.404,292.7292,4
59.68514,1893.48,286.618,4
59.7146,1890.79,289.0271,4
59.7476,1886.938,293.464,4
59.78074,1877.609,299.9376,4
59.8174,1893.778,303.9451,4
59.84969,1889.493,310.5942,4
59.88253,1882.913,303.0994,4
59.91529,1884.009,307.3528,4
59.94873,1885.336,311.1595,4
59.98079,1883.647,313.8602,4
60.01509,1886.529,313.6995,4
60.0492,1886.812,311.8492,4
60.08368,1888.661,311.8839,4
60.11358,1894.146,311.6659,4
60.1529,1892.512,307.734,4
60.18238,1890.518,303.2476,4
60.21846,1891.862,304.0238,4
60.24751,1895.974,304.7576,4
60.28534,1903.835,300.8499,4
60.31455,1892.742,302.7185,4
60.3493,1846.547,300.6024,4
60.38061,1821.132,302.4011,4
60.41915,1823.142,299.3657,4
60.45041,1828.074,300.8194,4
60.48016,1828.078,298.2375,4
60.51484,1831.392,288.6631,4
60.55027,1837.671,286.5997,4
60.58401,1829.769,295.1115,4
60.61409,1828.78,307.1406,4
60.64899,1833.218,306.2915,4
60.68391,1831.91,292.6685,4
60.71392,1826.187,297.2788,4
60.74856,1821.552,300.5596,4
60.78476,1837.326,298.228,4
60.81492,1831.085,301.3616,4
60.84867,1829.157,297.0074,4
60.88107,1831.165,297.4746,4
60.9143,1827.047,302.7667,4
60.94852,1833.561,294.8938,4
60.98354,1837.701,297.9075,4
61.01368,1843.133,299.5457,4
61.04763,1842.298,293.1736,4
61.08395,1846.759,309.9954,4
61.11417,1846.327,301.7389,4
61.148,1848.901,302.8751,4
61.18397,1849.803,305.3581,4
61.21375,1847.006,313.1286,4
61.25023,1851.359,314.8231,4
61.28504,1852.479,320.8154,4
61.31453,1852.598,328.5666,4
61.34977,1843.403,314.7332,4
61.38111,1833.019,303.189,4
61.41436,1840.781,313.0274,4
61.44796,1834.69,307.0787,4
61.48181,1834.817,314.7427,4
61.51585,1841.312,313.1958,4
61.54941,1836.097,323.2984,4
61.58387,1838.841,329.0023,4
61.61664,1836.74,317.681,4
61.65051,1833.333,321.4012,4
61.68254,1833.239,324.247,4
61.7151,1833.822,321.0925,4
61.74873,1834.601,328.8156,4
61.78183,1843.115,345.5912,4
61.81729,1833.569,350.6039,4
61.85109,1831.206,341.5192,4
61.88496,1900.011,362.9042,4
61.91432,1980.167,460.4031,4
61.94853,2010.978,531.2956,4
61.981,2007.223,547.3257,4
62.0173,1912.444,594.006,4
62.04744,1831.376,630.322,4
62.08168,1837.356,630.8599,4
62.11594,1833.961,630.0742,4
62.14796,1831.627,634.0549,4
62.18303,1837.473,633.048,4
62.21618,1840.928,645.35,4
62.25165,1834.952,650.8597,4
62.28338,1832.798,643.7197,4
62.31744,1835.821,645.7766,4
62.3469,1837.002,644.2034,4
62.38346,1976.834,687.9418,4
62.41583,1976.834,687.9418,4
62.45143,2013.691,695.1714,4
62.48045,2008.199,698.1051,4
62.51513,2009.69,702.1965,4
62.5467,2004.95,695.2061,4
62.58405,2000.839,694.642,4
62.61704,1998.418,708.5336,4
62.64793,1991.858,704.6434,4
62.68244,1989.46,683.5438,4
62.71704,1980.134,700.0227,4
62.74876,1926.942,734.3581,4
62.78064,1902.133,762.3926,4
62.81761,1898.385,765.1498,4
62.84961,1901.824,764.1591,4
62.88052,1898.331,766.2767,4
62.9176,1887.093,775.7785,4
62.94727,1891.718,776.816,4
62.98174,1904.942,781.0081,4
63.01522,1904.408,789.5466,4
63.05188,1905.804,780.9803,4
63.08117,1908.26,779.2349,4
63.11515,1912.958,790.4685,4
63.15147,1888.114,775.6913,4
63.18137,1616.814,649.476,4
63.21454,1351.913,527.4973,4
63.24863,1335.762,512.4215,4
63.28124,1614.604,402.0605,4
63.31686,1962.935,212.0446,4
63.35217,2017.853,137.0228,4
63.38083,2030.713,148.8923,4
63.41441,2023.414,142.7363,4
63.44756,2042.131,130.6551,4
63.48117,2041.996,118.8093,4
63.5136,2037.388,126.1402,4
63.54914,2039.433,117.2607,4
63.58492,2031.103,128.765,4
63.61418,1923.538,192.6518,4
63.6486,1814.526,234.3402,4
63.68209,1831.169,229.7168,4
63.71765,1847.861,223.967,4
63.74734,1857.696,211.0215,4
63.78328,1848.885,207.4805,4
63.81732,1841.835,210.9075,4
63.84816,1855.458,204.6611,4
63.88327,1862.769,210.8325,4
63.91592,1866.731,226.7785,4
63.9489,1871.595,247.1689,4
63.98081,1869.941,240.1428,4
64.01385,1857.459,239.3099,4
64.05043,1867.882,225.4963,4
64.08234,1883.139,246.4275,4
64.11537,1885.845,274.4299,4
64.14796,1888.65,296.9942,4
64.18065,1892.777,317.8779,4
64.21513,1895.914,301.7176,4
64.24954,1856.452,298.781,4
64.28001,1748.639,325.9316,4
64.31491,1693.607,331.238,4
64.34676,1699.841,328.4258,4
64.38047,1682.182,364.0958,4
64.41383,1684.69,358.0149,4
64.44699,1681.447,364.1148,4
64.4839,1681.827,378.2498,4
64.51559,1680.224,399.6817,4
64.54834,1672.656,424.8146,4
64.58478,1563.785,512.9265,4
64.61684,1312.576,673.6721,4
64.64973,1315.08,669.0632,4
64.68161,1313.616,676.6013,4
64.71423,1306.999,683.7454,4
64.75141,1299.978,678.6885,4
64.78407,1288.363,690.9642,4
64.81625,1292.904,685.2967,4
64.84956,1299.706,675.8097,4
64.8822,1286.856,688.201,4
64.91603,1282.6,685.3412,4
64.94934,1306.572,684.4031,4
64.98466,1306.878,683.3632,4
65.01803,1269.988,682.1794,4
65.04728,1169.206,712.8165,4
65.08371,1095.246,744.0269,4
65.1136,1094.46,748.6012,4
65.14799,1091.269,747.8843,4
65.18021,1097.348,745.6302,4
65.21452,1102.622,756.3768,4
65.25097,1090.939,774.17,4
65.28219,1067.2,776.2099,4
65.3142,1084.763,789.8675,4
65.34963,1315.294,756.0724,4
65.38629,1556.504,703.1019,4
65.41669,1590.473,701.1279,4
65.45357,1588.098,717.6198,4
65.48145,1590.264,709.6119,4
65.51904,1594.151,714.2788,4
65.55114,1607.717,721.7936,4
65.58385,1608.515,714.5477,4
65.61644,1607.752,701.8373,4
65.64692,1599.763,706.9765,4
65.68261,1600.936,708.2933,4
65.7161,1605.408,701.4565,4
65.75263,1605.079,698.0243,4
65.78388,1598.84,679.9865,4
65.81513,1594.614,666.1799,4
65.84922,1600.306,670.1953,4
65.88274,1595.145,680.191,4
65.9166,1605.723,690.2295,4
65.947,1602.845,683.7686,4
65.982,1596.069,678.2658,4
66.01675,1600.418,680.9021,4
66.04685,1601.62,678.6606,4
66.08273,1593.959,666.9283,4
66.11612,1593.645,676.1384,4
66.15089,1600.454,682.6058,4
66.18111,1602.617,671.7505,4
66.2151,1605.547,664.9688,4
66.25048,1783.606,616.2495,4
66.28497,1845.056,565.4746,4
66.31438,1837.918,554.3694,4
66.35091,1839.023,555.9703,4
66.38044,1842.424,570.2696,4
66.41782,1842.947,565.2029,4
66.45343,1845.907,557.9459,4
66.48337,1843.448,563.8748,4
66.51382,1840.651,556.0505,4
66.55021,1852.817,552.7258,4
66.58144,1853.998,553.7674,4
66.61755,1859.941,556.188,4
66.64816,1860.63,565.6982,4
66.68347,1860.071,565.5425,4
66.71637,1858.232,552.2023,4
66.75072,1853.616,559.8816,4
66.785,1839.578,551.2779,4
66.8143,1664.187,510.3598,4
66.85037,1456.856,481.2363,4
66.88182,1410.744,474.2114,4
66.91556,1415.566,470.8228,4
66.95029,1413.891,461.1493,4
66.9808,1409.258,457.5485,4
67.01847,1416.275,457.697,4
67.05206,1425.441,464.3051,4
67.08333,1524.491,413.9567,4
67.11508,1637.558,346.997,4
67.15102,1648.976,339.8321,4
67.18355,1658.179,340.2065,4
67.21748,1654.508,336.5997,4
67.2478,1654.508,336.5997,4
67.28175,1640.169,341.4644,4
67.31652,1644.535,336.3294,4
67.34737,1660.563,337.0679,4
67.38088,1659.854,334.6834,4
67.41405,1665.295,335.9006,4
67.44977,1666.674,342.2914,4
67.48216,1667.796,352.6777,4
67.51535,1672.545,354.5724,4
67.54723,1670.437,352.2013,4
67.58173,1795.819,492.7053,4
67.61423,1799.314,510.6977,4
67.64849,1804.644,514.8901,4
67.68237,1800.265,512.9183,4
67.71608,1788.695,520.3696,4
67.75149,1797.313,523.5496,4
67.78109,1802.147,509.3545,4
67.81588,1796.059,509.2014,4
67.84999,1492.846,655.5998,4
67.88097,1492.846,655.5998,4
67.91415,1209.686,744.2197,4
67.94937,1201.832,749.6876,4
67.9822,1201.309,750.5929,4
68.01717,1207.078,750.2725,4
68.0508,1208.41,751.5451,4
68.08504,1210.228,762.8593,4
68.1157,1210.513,765.078,4
68.14953,1216.358,758.746,4
68.18427,1207.585,772.1022,4
68.21417,1444.673,717.4302,4
68.24876,1444.673,717.4302,4
68.2834,1936.111,605.7853,4
68.31342,1934.92,605.0786,4
68.34805,1942.819,604.5361,4
68.38258,1943.333,606.7554,4
68.41728,1940.394,605.8462,4
68.44771,1953.084,603.0418,4
68.48279,1957.716,607.2368,4
68.5163,1950.552,606.3746,4
68.5514,1933.363,589.103,4
68.58022,1933.363,589.103,4
68.6151,1941.587,594.7859,4
68.6479,1937.611,595.6653,4
68.68053,1943.477,590.8922,4
68.71809,1949.098,599.8651,4
68.74812,1948.735,602.0382,4
68.78084,1943.57,592.7925,4
68.81456,1936.711,596.7381,4
68.84818,1949.269,600.4814,4
68.88175,1949.269,600.4814,4
68.9166,1933.417,595.9709,4
68.94871,1939.338,604.942,4
68.98317,1944.425,611.8364,4
69.01667,1936.404,606.7168,4
69.04977,1935.312,598.891,4
69.08358,1934.219,598.0727,4
69.11665,1935.699,607.713,4
69.14893,1940.375,614.3694,4
69.18129,1941.618,615.3704,4
69.21529,1943.941,606.8277,4
69.2511,1951.522,596.7261,4
69.28378,1951.369,597.8899,4
69.31843,1936.376,600.7471,4
69.34979,1928.924,601.5765,4
69.38449,1931.621,592.715,4
69.41391,1931.347,583.7177,4
69.44671,1933.286,583.3987,4
69.48153,1924.95,571.9078,4
69.51734,1933.026,573.1237,4
69.54739,1896.781,512.0689,4
69.58421,1874.016,455.6266,4
69.61739,1885.289,470.6446,4
69.64896,1882.387,489.8385,4
69.68363,1883.381,486.4418,4
69.71467,1883.389,474.2154,4
69.75108,1878.623,473.6428,4
69.78251,1874.543,476.894,4
69.81695,1878.615,488.0253,4
69.84745,1878.615,488.0253,4
69.88306,1884.717,489.1861,4
69.91729,1892.071,478.3769,4
69.94722,1891.569,468.2916,4
69.98002,1895.848,469.3087,4
70.01582,1939.917,419.2295,4
70.04953,1966.06,352.5751,4
70.08261,1956.192,327.1941,4
70.11705,1971.485,335.1292,4
70.14809,1966.144,339.0383,4
70.18321,1919.104,306.6947,4
70.2155,1868.342,286.2816,4
70.24974,1866.272,298.0407,4
70.28381,1862.142,300.6857,4
70.31717,1853.737,297.0542,4
70.35093,1860.3,294.7392,4
70.38009,1867.596,300.6494,4
70.41682,1867.787,312.4442,4
70.4495,1865.119,313.7191,4
70.48088,1869.874,321.8723,4
70.51674,1878.713,334.6269,4
70.55083,1872.128,330.6595,4
70.5825,1868.889,323.2356,4
70.61386,1865.994,329.4126,4
70.65063,1862.96,333.0137,4
70.68202,1867.882,336.4214,4
70.7184,1863.151,340.6225,4
70.74951,1862.747,343.3948,4
70.78149,1876.46,361.4921,4
70.81667,1861.811,357.6211,4
70.85104,1861.988,339.9332,4
70.88278,1861.426,335.3057,4
70.91763,1845.615,323.4837,4
70.94792,1845.038,310.21,4
70.98479,1842.027,299.1338,4
71.01575,1827.607,283.3128,4
71.04897,1748.684,267.6873,4
71.08459,1712.51,246.6278,4
71.11452,1668.661,218.6523,4
71.1496,1625.053,180.7548,4
71.18152,1637.003,147.9338,4
71.21378,1633.826,92.67796,4
71.25146,1610.117,40.57135,4
71.28332,1648.129,118.0369,4
71.31589,1575.699,213.5547,4
71.34834,1542.06,196.7228,4
71.38086,1576.94,165.0417,4
71.41803,1365.551,63.0685,4
71.45041,1320.556,36.71837,4
71.4824,1741.615,-68.83793,4
71.51563,1844.106,-65.74944,4
71.54856,1771.482,-71.4041,4
71.58147,1678.115,-101.3445,4
71.61567,1668.263,-119.2459,4
71.64836,1756.293,-52.60215,4
71.68086,1475.836,-95.16701,4
71.7156,1507.552,-148.9063,4
71.74924,1858.268,7.398906,4
71.78092,1863.11,49.3096,4
71.81488,1874.198,105.3097,4
71.84953,1904.504,156.7852,4
71.88356,1921.16,218.4672,4
71.91608,1908.215,293.1895,4
71.94823,1921.006,355.6999,4
71.98104,1953.791,429.8932,4
72.01389,1972.035,454.4506,4
72.04923,1996.982,574.6557,4
72.08338,2093.22,674.3265,4
72.11517,2148.671,739.8728,4
72.14822,2086.199,765.5255,4
72.18075,2086.199,765.5255,4
72.21429,2086.199,765.5255,4
72.24671,1730.852,699.7667,4
72.28396,1778.522,717.8123,4
72.31754,1818.455,720.8529,4
72.35122,2107.346,970.0403,4
72.38415,2088.272,980.0135,4
72.41486,2119.627,1030.228,4
72.44816,2106.156,1066.682,4
72.48282,2108.812,1100.821,4
72.51551,2135.128,1129.251,4
72.54852,1776.187,1164.878,4
72.58382,1772.75,1193.782,4
72.61643,1769.281,1258.794,4
72.64857,1775.729,1341.386,4
72.68102,1773.542,1423.533,4
72.71811,1790.331,1566.932,4
72.75046,1792.552,1643.459,4
72.78306,1787.126,1713.627,4
72.81691,1799.457,1763.17,4
72.84742,1562.275,1813.781,4
72.88257,1284.681,1846.702,4
72.91733,1266.194,1844.636,4
72.94668,1266.194,1844.636,4
72.98182,1266.194,1844.636,4
73.01531,1796.18,1791.222,4
73.05093,1800.124,1687.576,4
73.08404,1823.097,1733.413,4
73.11735,1722.207,1695.199,4
73.14729,1535.383,1488.429,4
73.18019,1582.397,1304.856,4
73.21685,1633.102,1225.206,4
73.24922,1568.769,1104.359,4
73.28169,1567.168,968.2268,4
73.31551,1553.115,889.7488,4
73.34884,1596.608,811.8661,4
73.38075,1613.386,793.2046,4
73.41743,1581.207,769.6454,4
73.45125,1559.893,733.9473,4
73.48007,1576.961,715.5692,4
73.51597,1586.446,691.4147,4
73.54866,1582.389,661.3472,4
73.58464,1560.622,642.9548,4
73.61343,1553.439,623.0457,4
73.64714,1571.485,600.5127,4
73.6818,1573.188,603.9765,4
73.71604,1579.446,601.8013,4
73.75076,1575.375,605.0666,4
73.78108,1584.14,600.0343,4
73.81532,1596.005,588.6251,4
73.85075,1592.417,591.0671,4
73.88069,1582.603,600.5374,4
73.91605,1575.742,600.4409,4
73.94775,1581.864,591.6653,4
73.98256,1576.259,594.5022,4
74.01443,1565.837,612.9125,4
74.04695,1566.756,627.9296,4
74.08147,1568.672,629.6935,4
74.11683,1582.071,637.7568,4
74.1513,1579.484,640.4554,4
74.18093,1565.248,649.3022,4
74.21561,1570.72,656.2632,4
74.24757,1568.205,650.075,4
74.28341,1575.052,647.9337,4
74.31642,1588.331,652.0497,4
74.35117,1580.449,658.1666,4
74.38077,1587.296,649.9139,4
74.41655,1586.158,639.2934,5
74.45013,1591.429,647.5317,5
74.48515,1594.568,657.2323,5
74.51819,1590.747,654.95,5
74.55198,1559.89,630.3422,5
74.58193,1262.516,642.4327,5
74.61527,1011.416,687.5254,5
74.6511,1008.675,690.3246,5
74.68466,1012.584,683.559,5
74.71365,1012.203,680.8043,5
74.74878,1005.082,687.7227,5
74.78237,1011.303,693.3522,5
74.81483,1019.563,690.6444,5
74.85067,1007.412,695.0273,5
74.88338,1015.686,676.6072,5
74.91513,1035.288,660.2729,5
74.949,1015.68,677.4111,5
74.98407,1004.896,694.8228,5
75.01411,1258.29,674.7222,5
75.04879,1878.018,603.7423,5
75.08233,2236.113,566.2463,5
75.11745,2096.771,576.8956,5
75.14912,1838.289,608.2988,5
75.1836,1714.486,635.0953,5
75.21665,1723.997,635.9955,5
75.25037,1735.357,632.9136,5
75.28022,1739.535,634.7632,5
75.31622,1762.54,613.6,5
75.34959,1763.932,622.6893,5
75.3811,1748.254,637.7955,5
75.41457,1744.225,632.7567,5
75.44896,1750,625.1334,5
75.48165,1756.15,624.6003,5
75.5167,1748.657,625.2335,5
75.55016,1741.003,612.5794,5
75.58054,1737.356,611.2719,5
75.61789,299.6923,683.6524,5
75.6472,-95.99885,719.1674,5
75.68006,-88.46721,725.1717,5
75.71798,-49.12188,743.0733,5
75.75002,-25.77296,763.4764,5
75.78248,-162.0525,750.5172,5
75.81455,-147.6145,806.5616,5
75.84779,-122.5997,857.8286,5
75.88042,-10.83877,876.6699,5
75.91451,37.23499,958.7513,5
75.94692,13.84774,982.5024,5
75.98163,-26.21306,1000.547,5
76.0161,-29.14905,1039.022,5
76.04668,-23.89149,1084.654,5
76.08048,-20.47418,1117.544,5
76.11388,-12.64775,1154.928,5
76.14671,21.67643,1190.619,5
76.18178,45.64523,1239.873,5
76.2162,32.75594,1359.854,5
76.24798,64.211,1421.687,5
76.28237,72.97182,1496.725,5
76.3171,-92.52686,1562.31,5
76.34693,-66.89391,1660.767,5
76.38249,136.5286,1733.325,5
76.41563,513.4009,1571.359,5
76.44868,513.4009,1571.359,5
76.48125,570.3585,1843.949,5
76.51497,570.3585,1843.949,5
76.54854,-187.658,1688.207,5
76.58507,208.6711,1577.053,5
76.61354,248.2557,1510.049,5
76.64984,214.7307,1436.579,5
76.68174,401.6877,1439.744,5
76.71509,504.494,1475.066,5
76.7499,503.2609,1494.317,5
76.78048,417.7841,1438.714,5
76.81738,342.5526,1305.839,5
76.851,369.5353,1154.463,5
76.88081,442.1093,1152.385,5
76.91486,392.8736,1129.731,5
76.94881,304.0369,1066.432,5
76.98446,361.0688,1049.737,5
77.01435,409.9166,1064.814,5
77.04681,373.3993,1070.76,5
77.08369,331.5337,1055.871,5
77.11529,313.4892,1004.117,5
77.14807,381.066,974.3829,5
77.1842,390.5017,965.2905,5
77.21696,382.0909,952.8102,5
77.24902,407.106,956.9399,5
77.28353,402.8706,948.2764,5
77.3152,411.5641,915.795,5
77.3493,407.5275,910.5474,5
77.38457,373.9302,918.4782,5
77.41796,399.1984,908.4827,5
77.44759,415.3186,896.338,5
77.48032,378.0541,892.312,5
77.51525,379.6328,907.3115,5
77.55163,349.6185,888.3592,5
77.58231,351.8974,782.8055,5
77.61456,373.3464,702.7031,5
77.64751,389.4233,815.8774,5
77.68265,375.986,788.7029,5
77.71571,237.1146,835.3638,5
77.74867,206.709,518.3027,5
77.78149,228.4911,508.9246,5
77.8147,323.0437,341.1898,5
77.84737,200.8283,284.1772,5
77.88372,152.6777,149.6236,5
77.91668,118.155,83.22034,5
77.94856,87.38654,-24.03392,5
77.98111,75.71536,-94.15571,5
78.01459,-7.836861,-333.5866,5
78.0479,558.8902,-377.7598,5
78.08498,694.2676,-416.8755,5
78.11529,877.6721,-451.0634,5
78.14976,759.3168,-479.114,5
78.18237,403.8122,-498.7344,5
78.21531,407.9018,-536.754,5
78.24944,-36.28535,-521.2344,5
78.28306,230.2155,-515.9251,5
78.31736,459.0264,-529.0242,5
78.34816,691.0832,-490.6751,5
78.38195,631.6354,-289.8211,5
78.41575,341.9691,-122.4832,5
78.44802,361.4327,-100.2552,5
78.4802,204.5412,-128.9975,5
78.5177,70.71089,-165.1452,5
78.55016,71.73351,-150.1378,5
78.58241,273.8494,-156.5387,5
78.61883,391.8376,-127.9172,5
78.65136,369.4092,-60.32601,5
78.68311,342.1292,55.89161,5
78.71389,224.124,171.8825,5
78.75404,208.0597,204.355,5
78.78286,256.6339,193.0157,5
78.81387,287.6897,177.4209,5
78.84756,252.312,200.4887,5
78.88197,198.3889,316.1461,5
78.91663,224.5995,442.6531,5
78.9493,293.8241,558.7357,5
78.98096,345.7243,583.4219,5
79.01363,370.5252,568.9707,5
79.05099,363.3517,590.7062,5
79.08097,337.993,637.7858,5
79.11519,312.9261,672.6876,5
79.15058,318.9576,653.6899,5
79.18441,342.5798,613.9615,5
79.21744,352.77,614.9726,5
79.24949,341.8304,642.3876,5
79.28284,336.4977,644.747,5
79.31649,333.0691,646.0807,5
79.34824,622.1917,591.5629,5
79.38464,1297.945,480.6436,5
79.41427,1670.698,441.4078,5
79.4509,1673.209,435.9716,5
79.48389,1692.828,456.0726,5
79.51599,1682.083,442.8159,5
79.5484,1671.349,432.4092,5
79.58109,1660.468,435.4585,5
79.615,1636.148,417.9838,5
79.64801,1606.232,398.0793,5
79.68475,1589.5,401.5915,5
79.71817,1571.81,403.5037,5
79.7504,540.6704,391.7825,5
79.781,223.5973,394.2796,5
79.81704,232.4136,389.8092,5
79.84728,224.2086,396.5896,5
79.88513,214.2854,397.2075,5
79.91455,216.5413,403.6299,5
79.94764,215.6292,420.2572,5
79.98231,211.711,429.7164,5
80.01578,211.5548,433.8831,5
80.04945,217.0374,434.1515,5
80.08211,205.4998,433.7802,5
80.115,244.7869,416.0039,5
80.14962,442.468,344.8512,5
80.18396,425.6099,328.5816,5
80.21413,425.6099,328.5816,5
80.24912,425.6099,328.5816,5
80.28286,425.6099,328.5816,5
80.31818,425.6099,328.5816,5
80.34803,366.2731,480.1688,5
80.38177,266.7896,429.3231,5
80.41751,271.265,450.3483,5
80.44682,260.0168,496.81,5
80.48247,275.4702,517.3118,5
80.51678,265.1468,489.7743,5
80.55159,263.7184,493.9778,5
80.58326,260.5112,506.4804,5
80.61836,326.0534,612.7192,5
80.64954,399.0182,753.1006,5
80.68036,385.3168,793.9965,5
80.7146,384.231,787.6767,5
80.74826,382.6538,784.0047,5
80.78365,377.3207,773.201,5
80.81618,379.4915,788.2657,5
80.85107,375.4323,798.5449,5
80.88034,372.7866,798.9617,5
80.91512,363.5078,796.7031,5
80.95016,348.9295,782.5682,5
80.98478,342.9521,783.2683,5
81.01427,315.9201,784.3619,5
81.04914,291.9356,768.8499,5
81.08382,266.0438,711.8451,5
81.11375,251.3728,669.5488,5
81.15237,256.0852,710.0217,5
81.18473,224.5703,713.6032,5
81.21793,222.3554,724.5842,5
81.24952,221.6521,726.961,5
81.28155,223.3317,713.0061,5
81.31883,203.9994,698.0508,5
81.35442,246.565,708.188,5
81.38037,258.6873,722.7034,5
81.41557,340.4546,740.8036,5
81.44872,1242.233,779.4962,5
81.48169,1220.899,734.6974,5
81.51623,1211.483,723.9904,5
81.55064,1215.4,717.2385,5
81.58105,1207.352,716.0781,5
81.61565,1185.204,718.8358,5
81.64823,1007.728,634.264,5
81.68067,811.0696,540.0884,5
81.71782,782.7011,540.9194,5
81.74734,757.1958,495.7112,5
81.78426,224.7644,210.089,5
81.81487,586.3849,567.611,5
81.84875,586.3849,567.611,5
81.88343,586.3849,567.611,5
81.91479,586.3849,567.611,5
81.94814,586.3849,567.611,5
81.98435,586.3849,567.611,5
82.01702,586.3849,567.611,5
82.04713,586.3849,567.611,5
82.08144,586.3849,567.611,5
82.11641,-30.11665,-159.1754,5
82.15402,-30.11665,-159.1754,5
82.18335,-30.11665,-159.1754,5
82.21716,-30.11665,-159.1754,5
82.24822,69.32181,355.5113,5
82.28052,59.45303,394.0718,5
82.3153,181.4322,344.1138,5
82.34706,172.9064,332.3032,5
82.382,186.6571,353.339,5
82.41771,191.0171,345.5023,5
82.45039,187.5344,341.9889,5
82.48361,182.2824,340.534,5
82.51603,450.9573,403.9863,5
82.54783,808.6987,500.1049,5
82.58093,912.7402,542.7151,5
82.61353,807.4064,590.5507,5
82.64989,618.8191,683.4619,5
82.68253,541.9841,748.5378,5
82.71458,531.3397,767.7444,5
82.7475,503.6593,781.0231,5
82.78458,477.9561,790.3523,5
82.81643,460.3754,814.6334,5
82.8508,449.3034,823.6089,5
82.88329,436.176,819.9648,5
82.9153,417.6129,806.7119,5
82.94936,390.6397,800.9315,5
82.98354,364.8184,797.9512,5
83.0155,346.2334,808.5098,5
83.05001,347.2037,809.0782,5
83.08114,326.7618,810.3798,5
83.11819,313.0229,824.2896,5
83.15108,306.9883,828.7226,5
83.18574,296.5698,821.6827,5
83.21508,288.0628,835.2698,5
83.24927,282.1167,865.5296,5
83.2807,274.7512,858.0606,5
83.31464,281.1693,841.8803,5
83.35136,197.323,896.0986,5
83.38114,205.5985,897.3893,5
83.41582,208.7093,896.1188,5
83.44987,199.5064,904.8917,5
83.48432,201.3691,906.8077,5
83.51474,209.917,890.8198,5
83.54958,197.6331,901.6655,5
83.58015,548.2829,840.7198,5
83.61505,1096.347,760.1879,5
83.64996,1280.533,740.0467,5
83.68007,1271.362,713.9875,5
83.71499,1247.335,687.9364,5
83.74674,1247.335,687.9364,5
83.78008,1247.335,687.9364,5
83.81407,1247.335,687.9364,5
83.8504,1247.335,687.9364,5
83.88048,1247.335,687.9364,5
83.91508,1247.335,687.9364,5
83.95047,1773.643,551.7573,5
83.98393,1773.643,551.7573,5
84.01738,1641.519,518.0333,5
84.05077,1624.67,547.8463,5
84.08485,1639.665,543.306,5
84.11791,1642.066,518.4255,5
84.14821,1699.998,545.3267,5
84.18485,1775.364,582.3265,5
84.21381,1774.415,580.6168,5
84.25143,1759.382,568.9276,5
84.28049,1734.52,559.8991,5
84.31342,1703.602,578.6846,5
84.34706,1690.82,575.1614,5
84.38578,1631.49,574.4612,5
